id,title,category,sub_category,color,gender,usage
28376,idee men grey sunglasses,accessories,eyewear,grey,men,casual
9988,nike men as rafa ace t blue tshirts,apparel,topwear,blue,men,sports
58001,latin quarters women black printed dress,apparel,dress,black,women,casual
57875,biotique bio almond oil soothing face  eye makeup cleanser,personal care,makeup,green,women,general
41910,playboy men new york fragrance gift set,personal care,fragrance,black,men,casual
20927,fastrack unisex polyester black handbag,accessories,bags,black,unisex,casual
37990,new hide unisex black antique passport holder,accessories,wallets,black,unisex,casual
57049,elle women black aline dress,apparel,dress,black,women,casual
25469,nike women ballista ii silver sports shoes,footwear,shoes,silver,women,sports
39036,belmonte men black bright assorted cufflinks,accessories,cufflinks,black,men,formal
37930,mineral women brown skirt,apparel,bottomwear,brown,women,casual
38144,wildcraft men black wallet,accessories,wallets,black,men,casual
53449,adidas women white flip flops,footwear,flip flops,white,women,casual
38978,arrow men lavender shirt,apparel,topwear,lavender,men,formal
59173,fortune men black formal shoes,footwear,shoes,black,men,formal
56907,hm women black heels,footwear,shoes,black,women,casual
12845,ant kids boys arrow maroon tshirts,apparel,topwear,maroon,boys,casual
13997,nike men solid blue sweatshirts,apparel,topwear,blue,men,sports
12079,w women printed yellow kurtas,apparel,topwear,yellow,women,ethnic
19491,levis men jazz stripes green trunks,apparel,innerwear,green,men,casual
48233,united colors of benetton men black sunglass,accessories,eyewear,black,men,casual
9114,puma unisex ikonis 2 black sports shoes,footwear,shoes,black,unisex,sports
30329,myntra men black printed tshirt,apparel,topwear,black,men,casual
18543,catwalk women  black heels,footwear,shoes,black,women,casual
29036,adidas men printed green tshirt,apparel,topwear,green,men,casual
35469,catwalk women beads multi coloured flats,footwear,shoes,multi,women,casual
47049,shree women red  blue jodhpuri salwar,apparel,bottomwear,purple,women,ethnic
27990,jockey zone men charcoal zone briefs us17,apparel,innerwear,charcoal,men,casual
17739,puma women body train white sports shoe,footwear,shoes,white,women,sports
30927,fabindia women red ghera crinkle skirt,apparel,bottomwear,red,women,ethnic
51910,nyk women lavender orchid laptop bag,accessories,bags,lavender,women,casual
13399,united colors of benetton men check red shirts,apparel,topwear,red,men,casual
18771,peter england men elite grey tie,accessories,ties,grey,men,formal
14980,new hide men solid brown belts,accessories,belts,brown,men,casual
38376,peter england men black belt,accessories,belts,black,men,casual
24729,united colors of benetton women green tshirt,apparel,topwear,green,women,casual
56309,biara women purple swish briefs sts 1003p,apparel,innerwear,purple,women,casual
15852,warner bros kids unisex tj dance canvas grey casual shoes,footwear,shoes,grey,unisex,casual
1977,tribord mens grey cargo shorts,apparel,bottomwear,grey,men,casual
58293,jockey lcescbra men pack of 3 socks 2004,accessories,socks,black,men,sports
20389,baggit women praise taj brown handbag,accessories,bags,brown,women,casual
4439,converse unisex strips white canvas shoe,footwear,shoes,white,unisex,casual
23168,mark taylor men blue printed tshirt,apparel,topwear,blue,men,casual
28580,adidas originals men blue dial watch adh2649,accessories,watches,blue,men,casual
51548,fastrack women white dial watch,accessories,watches,white,women,casual
29452,giordano men black dial watch,accessories,watches,black,men,casual
42963,french connection men black belt,accessories,belts,black,men,formal
48465,french connection women blue dress,apparel,dress,blue,women,casual
23954,provogue men printed navy blue shirt,apparel,topwear,navy blue,men,casual
8690,fastrack unisex sunglasses p089br2,accessories,eyewear,brown,unisex,casual
3278,guerrilla mens vintage white tshirt,apparel,topwear,white,men,casual
22886,woodland men khaki casual sandals,footwear,sandal,khaki,men,casual
4861,nike men arsenal yellow jersey,apparel,topwear,yellow,men,sports
32228,fabindia women printed mustard kurta,apparel,topwear,mustard,women,ethnic
40608,span women floral printed green kurta,apparel,topwear,green,women,ethnic
10178,united colors of benetton men bournie brown casual shoes,footwear,shoes,brown,men,casual
11896,franco leone men formal black formal shoes,footwear,shoes,black,men,formal
36688,spalding men grey sports sandals,footwear,sandal,grey,men,casual
59725,avirate white bra,apparel,innerwear,white,women,casual
11298,wrangler men blue floyd jeans,apparel,bottomwear,blue,men,casual
53811,ayaany women printed white tunic,apparel,topwear,white,women,casual
15638,nike men as ad club pique polo black tshirts,apparel,topwear,black,men,casual
32826,ipanema women premium grey flats,footwear,shoes,grey,women,casual
25891,femella women beige top,apparel,topwear,beige,women,casual
45148,casio enticer men silvergold analogue multidial watch mtp1300sg7avdfa486,accessories,watches,white,men,casual
37568,madagascar3 infant girls pink  tshirt,apparel,topwear,pink,girls,casual
24943,united colors of benetton kids girls white tshirt,apparel,topwear,white,girls,casual
6538,nike mens training red tshirt,apparel,topwear,red,men,sports
3876,wrangler mens greensboro raw edge black tshirt,apparel,topwear,black,men,casual
48657,lucera women silver earrings,accessories,jewellery,silver,women,casual
9570,john miller men solid light blue shirt,apparel,topwear,blue,men,formal
2198,adidas mens sports shoe,footwear,shoes,white,men,sports
17953,nike unisex knit beanie grey skull cap,accessories,headwear,grey,unisex,casual
26628,puma kids unisex future cat red casual shoes,footwear,shoes,red,unisex,casual
16881,police women casual brown sunglasses,accessories,eyewear,brown,women,casual
49785,little miss intimates black pyjama set,apparel,loungewear and nightwear,black,women,casual
28574,nike women try me purple tshirt,apparel,topwear,purple,women,casual
42997,nike men purple solarsoft thong flip flops,footwear,flip flops,purple,men,casual
55920,colorbar icy pink nail lacquer 55,personal care,nails,metallic,women,casual
34917,fabindia blue dupatta,apparel,topwear,blue,women,ethnic
43079,nike womens white top,apparel,topwear,white,women,sports
48491,french connection women brown top,apparel,topwear,brown,women,casual
31459,nike men football black shorts,apparel,bottomwear,black,men,sports
8664,fastrack unisex sport black sunglasses,accessories,eyewear,black,unisex,casual
49543,rocia women rust handbag,accessories,bags,rust,women,casual
22872,woodland men camel casual shoes,footwear,shoes,brown,men,casual
4895,levis kids girls darla pink kidswear,apparel,topwear,pink,women,casual
39634,nike men overplay white sports shoes,footwear,shoes,white,men,sports
5947,locomotive men black checked shirt,apparel,topwear,black,men,casual
11862,playboy men red  blue flip flops,footwear,flip flops,blue,men,casual
52339,toniq women black lace clutch,accessories,bags,black,women,casual
58603,toniq women multi coloured earrings set,accessories,jewellery,pink,women,casual
52937,fnf printed purple sari,apparel,saree,purple,women,ethnic
25059,lino perros men formal purple accessory gift set,accessories,accessories,purple,men,formal
45980,tokyo talkies women blue printed top,apparel,topwear,blue,women,casual
57479,id men blue  orange casual shoes,footwear,shoes,blue,men,casual
44852,puma men grey melange ferrari tshirt,apparel,topwear,grey melange,men,casual
25865,american tourister unisex blue backpack,accessories,bags,blue,unisex,casual
5349,artengo 522 c men whit blue 09,footwear,shoes,white,men,sports
33900,citizen men black dial watch,accessories,watches,black,men,casual
28746,aurelia women printed magenta kurta,apparel,topwear,magenta,women,ethnic
34319,myntra men rodeo red tshirt,apparel,topwear,red,men,casual
46739,timex men black dial watch,accessories,watches,black,men,casual
3882,wrangler mens university broad stripe polo green tshirt,apparel,topwear,green,men,casual
9584,puma unisex ferrari ls portable black bags,accessories,bags,black,unisex,casual
19001,adidas originals women trefoil red tshirt,apparel,topwear,red,women,casual
16875,idee women funky eyewear black sunglasses,accessories,eyewear,black,women,casual
8456,jealous 21 women jealous rae green top green tops,apparel,topwear,green,women,casual
42399,flying machine women pink tshirt,apparel,topwear,pink,women,casual
33558,wrangler women candy striped multi coloured tshirt,apparel,topwear,white,women,casual
58869,hakashi men blue cufflinks,accessories,cufflinks,blue,men,casual
39062,arrow sport men red  white striped tshirt,apparel,topwear,red,men,casual
11608,w women solid white kurtas,apparel,topwear,white,women,ethnic
41944,ipanema women pink flip flops,footwear,flip flops,pink,women,casual
59187,senorita women maroon heels,footwear,shoes,maroon,women,casual
22618,nike men blue tshirt,apparel,topwear,blue,men,sports
28322,red tape men casual black sandals,footwear,sandal,black,men,casual
50238,stoln women pink handbag,accessories,bags,pink,women,casual
13963,john miller men stripes white shirts,apparel,topwear,white,men,formal
7846,puma mens excitemo black white silver shoe,footwear,shoes,black,men,sports
19465,quiksilver men navy blue check shirt,apparel,topwear,navy blue,men,casual
2508,numero uno mens casual brown shoe,footwear,shoes,brown,men,casual
6994,classic polo mens dark grey with black purple stripes tshirt,apparel,topwear,grey,men,casual
54698,shree women black and white printed kurta,apparel,topwear,black,women,ethnic
7248,rockport mens anniello black shoe,footwear,shoes,black,men,formal
27964,jockey men black innerwear vest,apparel,innerwear,black,men,casual
28110,jockey modern classic men olive trunks 8009,apparel,innerwear,olive,men,casual
8200,locomotive men solid lander black tshirts,apparel,topwear,black,men,casual
49127,deborah shine tech nuite nail polish 36,personal care,nails,purple,women,casual
55578,revlon touch  glow ivory matte compact 04,personal care,makeup,skin,women,casual
19657,united colors of benetton men blue printed tshirt,apparel,topwear,blue,men,casual
46953,york women fantasia perfume,personal care,fragrance,green,women,casual
47881,murcia women black handbag,accessories,bags,black,women,casual
27158,mark taylor men white shirt,apparel,topwear,white,men,formal
18785,peter england men elite black tie,accessories,ties,black,men,formal
50836,new hide men black belt,accessories,belts,black,men,casual
38382,peter england men brown belt,accessories,belts,brown,men,casual
14974,new hide men solid black belts,accessories,belts,black,men,formal
14148,belmonte men formal steel cufflinks,accessories,cufflinks,steel,men,formal
58267,baggit women bronze handbag,accessories,bags,bronze,women,casual
1983,adidas women graphic blue tshirt,apparel,topwear,blue,women,casual
44638,nike men black multicourt sports shoes,footwear,shoes,black,men,sports
36218,gini jony girls pink leggings,apparel,bottomwear,pink,girls,casual
17150,us polo assn men solid red jacket,apparel,topwear,red,men,casual
18924,levis men applique work red tshirt,apparel,topwear,red,men,casual
6507,red tape mens black leather formal shoe,footwear,shoes,black,men,formal
47620,portia women black flats,footwear,shoes,black,women,casual
35200,wildcraft unisex grey backpack,accessories,bags,grey,unisex,casual
3849,wrangler mens make it your own tshirt,apparel,topwear,navy blue,men,casual
16082,mayhem women gradient sunglasses mays9004103,accessories,eyewear,red,women,casual
30772,fabindia men printed mustard kurta,apparel,topwear,mustard,men,ethnic
43280,murcia women beige handbag,accessories,bags,beige,women,casual
26617,puma men redon move white casual shoes,footwear,shoes,white,men,casual
12422,timberland women casual pink casual shoes,footwear,shoes,pink,women,casual
3075,tantra womens green flower heart yellow tshirt,apparel,topwear,yellow,women,casual
32025,playboy men cream socks,accessories,socks,cream,men,casual
56560,streetwear nude shimmer lip gloss 53,personal care,lips,peach,women,casual
44899,puma men black polo neck tshirt,apparel,topwear,black,men,casual
40405,tonga women black dress,apparel,dress,black,women,casual
